SERVICEAUFTRAG;POSITION;ARTIKEL;NAME;MENGE
2006480;13;K03832;"Rillenkugellager; 608 BRS";2
2006480;14;K03839;"Sicherungsring; A14";1
2006480;15;K03636;"O-Ring; 62 x 2";1
2006480;16;K03852;"Rillenkugellager; 6000-2BRS C3";1
2006480;17;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2006480;18;K03588;"Sicherungsring; SW 10";1
2006480;19;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2006480;20;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2006480;21;K04172;"Öl; 80ml";1
2006480;22;K04886A;"Kohlebürste UX1; 2412";2
2006480;23;K03635;"Wellendichtring; 25x42x7 - BA";1
2006480;24;K05131;Anker UX1 230V;1
2006480;25;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006481;1;K04676A;"Extruderschweißgerät; MAK-18, 230 V, mN, dGr";1
2006481;2;KK001;Kleinteile;1
2006481;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006481;4;K02696;"Vorwärmdüse 20; MA/E-25 u. 25-S ,UkR,SkR, MAK18/25";1
2006481;5;K03035;"Sicherungsring; H 16";1
2006481;6;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006481;7;K02669;"Axialrillenkugellager; 51203";1
2006481;8;K02965;"Dichtring; MA/E-25 u. 25-S";1
2006481;9;K05131;Anker UX1 230V;1
2006481;10;K03831;"Rillenkugellager; 6000 BRS";1
2006481;11;K03832;"Rillenkugellager; 608 BRS";2
2006481;12;K03839;"Sicherungsring; A14";1
2006481;13;K03636;"O-Ring; 62 x 2";1
2006481;14;K03852;"Rillenkugellager; 6000-2BRS C3";1
2006481;15;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2006481;16;K03588;"Sicherungsring; SW 10";1
2006481;17;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2006481;18;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2006481;19;K04172;"Öl; 80ml";1
2006481;20;K04886A;"Kohlebürste UX1; 2412";2
2006481;21;K03635;"Wellendichtring; 25x42x7 - BA";1
2006481;22;KK060;Arbeitseinheit Reparatur (= 30Min);6
2006481;23;K07276;"Halterung; MAK 18/25, K-RHP, MEG-oben";1
2006482;1;K04676;"Extruderschweißgerät; MAK-18, 230 V, mN";1
2006482;2;KK001;Kleinteile;1
2006482;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006482;4;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006482;5;K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";1
2006482;6;KK060;Arbeitseinheit Reparatur (= 30Min);4
2006482;7;K01017;"Gummischukostecker; Pico UK UKR U5R U7R U8R E5 (A)";1
2006483;1;K05137;"Extruderschweißgerät; MAK-48-B, 230 V, mN, P";1
2006483;2;KK060;Arbeitseinheit Reparatur (= 30Min);6
2006483;3;KK001;Kleinteile;1
2006483;4;K02432;"Schutzkappe für Schutzschalter EBM13;";1
2006483;5;K03336;"Frontfolie 06; für K-Regler";1
2006483;6;K04172;"Öl; 80ml";1
2006483;7;K04468;"Schaltgehäuse-Unterteil; K - Regler";1
2006483;8;K04469;"Schaltgehäuse-Deckel; eloxiert, oN, K-Regler";1
2006483;9;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2006483;10;K03701;"Axialrillenkugellager; 51305";1
2006483;11;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2006483;12;KK200;Verpackungskosten;1
2006485;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2006485;2;KK001;Kleinteile;1
2006485;3;K04318;"Komplett Heizung; 230 V / 2100 W";1
2006485;4;K04110;"Geräteschalter MINI; ohne Drehzahlregelung";1
2006485;5;K07287;"Runddichtring; 55  x 3";1
2006485;6;K07286;"Halter-Motorlüfter; MM, 30mm";1
2006485;7;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2006485;8;KK060;Arbeitseinheit Reparatur (= 30Min);3
2006486;1;K05959;"Extruderschweißgerät; MAK-40-B, 230 V, Gz, mN";1
2006486;2;KK060;Arbeitseinheit Reparatur (= 30Min);4
2006486;3;KK001;Kleinteile;1
2006486;4;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006486;5;K04234;"Heizung; Keramik, 2300W, 230V, MEG-23";1
2006486;6;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006486;7;KK200;Verpackungskosten;1
2006487;1;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";1
2006487;2;KK001;Kleinteile;1
2006487;3;K04234;"Heizung; Keramik, 2300W, 230V, MEG-23";1
2006487;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006487;5;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2006487;6;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006487;7;K03072;"Flachkopfschraube ; M  5 x 20";2
2006487;8;K03701;"Axialrillenkugellager; 51305";1
2006487;9;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2006487;10;K04172;"Öl; 80ml";1
2006487;11;K02551;"Rohrheizpatrone; 30x40x170, 230V, 650W";1
2006487;12;K02576;"Kompressionsdüse; MA/E-40";1
2006488;1;K04672;"Portable Extruder Welding Gun; MAK-18-S, 230 V, mN";1
2006488;2;KK001;"Sundry supplies;";1
2006488;3;K04234;Heating element, 2300W, 230V, MEG-23;1
2006488;4;K04232;"Electronic unit, MEG-23; 230V";1
2006488;5;K02669;Axial ball bearing 51203;1
2006488;6;K04361;"Ball bearing; 6003 2RS C3 FT150";1
2006488;7;K02965;"Sealing ring; MA/E-25 u. 25-S";1
2006488;8;K04172;"Oil; 80ml";1
2006488;9;G08075;"Welding shoe I; Round welding shoe D=20 mm,m.H, conic";1
2006488;10;KK060;Unit of work (= 0.5h);5
2006489;1;K03969C;Munsch Mini Xtruder 230 V, mN;1
2006489;2;K04457;"Welding shoe, 67.01xx, w/ mount shoe; unshaped";1
2006489;3;KK001;"Sundry supplies;";1
2006489;4;K05538;cutting head 18-9 MM;1
2006489;5;K05539;"wear sleeve;  MM";1
2006489;6;K02669;Axial ball bearing 51203;1
2006489;7;K04361;"Ball bearing; 6003 2RS C3 FT150";1
2006489;8;K03964;Motor unit , preheating 230V;1
2006489;9;K07311;Fan for drive  MM;1
2006489;10;KK060;Unit of work (= 0.5h);6
2006489;11;K04213;Preheating nozzle 10 x 4 MM;1
2006489;12;KK200;Packing charges;1
2006490;1;K03969C;Munsch Mini Xtruder 230 V, mN;1
2006490;2;KK001;"Sundry supplies;";1
2006490;3;K05538;cutting head 18-9 MM;1
2006490;4;K04361;"Ball bearing; 6003 2RS C3 FT150";1
2006490;5;K02669;Axial ball bearing 51203;1
2006490;6;K05999;Circlip A   17 x 1;1
2006490;7;K03964;Motor unit , preheating 230V;1
2006490;8;K07286;Holder, motor unit preheating, MM (half);1
2006490;9;K07287;O-ring 55x 3;1
2006490;10;K05539;"wear sleeve;  MM";1
2006490;11;KK060;Unit of work (= 0.5h);5
2006491;1;K06582;"Extruderschweißgerät; KR 18 DIGITAL";1
2006491;2;KK001;Kleinteile;1
2006491;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006491;4;K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";1
2006491;5;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006491;6;K02669;"Axialrillenkugellager; 51203";1
2006491;7;K05131;Anker UX1 230V;1
2006491;8;K05544;"Rillenkugellager; 6005 2RS";1
2006491;9;K05574;"Flansch;";1
2006491;10;K05148;"Vorlegerad;UX1";1
2006491;11;K03831;"Rillenkugellager; 6000 BRS";1
2006491;12;K03832;"Rillenkugellager; 608 BRS";2
2006491;13;K03839;"Sicherungsring; A14";1
2006491;14;K03636;"O-Ring; 62 x 2";1
2006491;15;K03852;"Rillenkugellager; 6000-2BRS C3";1
2006491;16;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2006491;17;K03588;"Sicherungsring; SW 10";1
2006491;18;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2006491;19;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2006491;20;K04172;"Öl; 80ml";1
2006491;21;K04886A;"Kohlebürste UX1; 2412";2
2006491;22;K03635;"Wellendichtring; 25x42x7 - BA";1
2006491;23;K07276;"Halterung; MAK 18/25, K-RHP, MEG-oben";1
2006491;24;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006491;25;K02689;"Kabel vorkonfektioniert; 230V 3x2,5mm² 7m lg.";1
2006491;26;K05146;Getriebegehäuse für WX2 Antrieb;1
2006492;1;K04676;"Extruderschweißgerät; MAK-18, 230 V, mN";1
2006492;2;KK001;Kleinteile;1
2006492;3;KK060;Arbeitseinheit Reparatur (= 30Min);2
2006493;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006493;2;KK001;Kleinteile;1
2006493;3;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006494;1;K03330;"Extruderschweißgerät MA-40-BE; 230 V, ER-H";1
2006494;2;KK001;Kleinteile;1
2006494;3;K02597;"Heizelement 32A1 für Electron; 230 Volt 2200 Watt mit Bohrung";1
2006494;4;K00218;"Kugellager 626 2RS;";2
2006494;5;K02954;"Kohlen zu Electron 230V; ""abschaltbar""";1
2006494;6;K00537;"Axialrillenkugellager; 51105";1
2006494;7;K01989;"Rillenkugellager; 61905-2RS1";1
2006494;8;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2006494;9;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006494;10;K04172;"Öl; 80ml";1
2006495;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006495;2;KK001;Kleinteile;1
2006495;3;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006496;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2006496;2;KK001;Kleinteile;1
2006496;3;K07286;"Halter-Motorlüfter; MM, 30mm";2
2006496;4;K07287;"Runddichtring; 55  x 3";1
2006496;5;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2006496;6;KK060;Arbeitseinheit Reparatur (= 30Min);4
2006496;7;K05202;"Regler MM;  Reparatur";1
2006496;8;K04457;Schweißschuh MM, 67.01xx, m Halter,  Ø32 x Ø20 x 36 mm unbearb.;1
2006497;1;K04680;"Extruderschweißgerät; MAK-25, 230 V, mN";1
2006497;2;KK001;Kleinteile;1
2006497;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006497;4;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006497;5;K07276;"Halterung; MAK 18/25, K-RHP, MEG-oben";1
2006497;6;KK060;Arbeitseinheit Reparatur (= 30Min);5
2006497;7;K04509;"Düse; 30, MA/E-K-18/25, 3mm";1
2006449;22;K05262;Lichtleiter, 116;1
2006498;1;K03969B;Munsch Mini Xtruder 230 V, mN;1
2006498;2;KK001;"Sundry supplies;";1
2006498;3;K07292;Axial blower 40x40x28mm MM, former K03894;1
2006498;4;K07286;Holder, motor unit preheating, MM (half);2
2006498;5;K07287;O-ring 55x 3;1
2006498;6;KK23;Modification Extruderbody - screw double bearing;1
2006498;7;KK060;Unit of work (= 0.5h);5
2006499;1;K04676;"Extruderschweißgerät; MAK-18, 230 V, mN";1
2006499;2;KK060;Arbeitseinheit Reparatur (= 30Min);4
2006499;3;KK001;Kleinteile;1
2006499;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006499;5;K02965;"Dichtring; MA/E-25 u. 25-S";1
2006499;6;K02669;"Axialrillenkugellager; 51203";1
2006499;7;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006499;8;K07276;"Halterung; MAK 18/25, K-RHP, MEG-oben";1
2006499;9;K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";1
2006499;10;K03276;"Spiralverschraubung; BS-M 20x1,5";1
2006499;11;K04172;"Öl; 80ml";1
2006499;12;K04886A;"Kohlebürste UX1; 2412";2
2006499;13;K02689;"Kabel vorkonfektioniert; 230V 3x2,5mm² 7m lg.";1
2006499;14;KK200;Verpackungskosten;1
2006500;1;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";1
2006500;2;KK001;Kleinteile;1
2006500;3;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006500;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006500;5;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2006500;6;K02435;"Geräteschalter; EBM13/WX2";1
2006500;7;K05924;"Reparatur, Regler; für Gebläse u. Heizung, Typ K";1
2006500;8;KK060;Arbeitseinheit Reparatur (= 30Min);5
2006500;9;K03348;"Verbindungsleitung; WX2PBMu-WX2Mu , orange";1
2006500;10;K04172;"Öl; 80ml";1
2006501;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006501;2;KK060;Arbeitseinheit Reparatur (= 30Min);2
2006501;3;KK001;Kleinteile;1
2006501;4;K06766;Gleichrichter Powerbox;1
2006501;5;KK200;Verpackungskosten;1
2006502;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006502;2;KK060;Arbeitseinheit Reparatur (= 30Min);2
2006502;3;KK001;Kleinteile;1
2006502;4;K03355;"Lüfter; 80 x 80 x 25";1
2006502;5;KK200;Verpackungskosten;1
2006503;1;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";1
2006503;2;K05585;"Geflechtschlauch; 10 bis 20mm";1
2006503;3;K03701;"Axialrillenkugellager; 51305";1
2006503;4;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2006503;5;KK001;Kleinteile;1
2006503;6;K04172;"Öl; 80ml";1
2006503;7;K03635;"Wellendichtring; 25x42x7 - BA";1
2006503;8;K03852;"Rillenkugellager; 6000-2BRS C3";2
2006503;9;K03832;"Rillenkugellager; 608 BRS";2
2006503;10;K03831;"Rillenkugellager; 6000 BRS";1
2006503;11;K03839;"Sicherungsring; A14";1
2006503;12;K05585;"Geflechtschlauch; 10 bis 20mm";35
2006503;13;K03636;"O-Ring; 62 x 2";1
2006503;14;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2006503;15;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2006503;16;K05682;"Acryl-Glasseidenschlauch; Id5, natur, 150m Spule";15
2006503;17;K03588;"Sicherungsring; SW 10";1
2006503;18;K03587;"Rotor komplett; WX2Mu, 230V";1
2006503;19;K05575;"Vorlegerad; 401357";1
2006503;20;K05574;"Flansch;";1
2006503;21;K05544;"Rillenkugellager; 6005 2RS";1
2006503;22;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006503;23;KK200;Verpackungskosten;1
2006504;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006504;2;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006504;3;KK001;Kleinteile;1
2006504;4;K03848;"Kabelverschraubung; PG16";1
2006504;5;KK200;Verpackungskosten;1
2006505;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006505;2;KK001;Kleinteile;1
2006505;3;K06766;Gleichrichter Powerbox;1
2006505;4;K03623;"Einbaudose kompl.; Munsch konfektioniert";1
2006505;5;K03614;"Platine; poti kompl.";1
2006505;6;K03626;"Verschlußkappe; Gerätedose";1
2006505;7;KK060;Arbeitseinheit Reparatur (= 30Min);3
2006505;8;K03630;Skala;1
2006499;15;KK060;Arbeitseinheit Reparatur (= 30Min);2
2006506;1;K03969A;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2006506;2;KK001;Kleinteile;1
2006506;3;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2006506;4;K04259;"Frontfolie Display; für Regler  MM";1
2006506;5;K04258;"Frontfolie; Tasten für Regler MM";1
2006506;6;KK060;Arbeitseinheit Reparatur (= 30Min);3
2006507;1;K04672;"Extruderschweißgerät; MAK-18-S, 230 V, mN";1
2006507;2;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006507;3;KK001;Kleinteile;1
2006507;4;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006507;5;K04444;"Regler; Typ H, A-S-18.01, 230V";1
2006507;6;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006507;7;K02669;"Axialrillenkugellager; 51203";1
2006507;8;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006507;9;K05131;Anker UX1 230V;1
2006507;10;K05544;"Rillenkugellager; 6005 2RS";1
2006507;11;K05574;"Flansch;";1
2006507;12;K05148;"Vorlegerad;UX1";1
2006507;13;K03831;"Rillenkugellager; 6000 BRS";1
2006507;14;K03832;"Rillenkugellager; 608 BRS";2
2006507;15;K03839;"Sicherungsring; A14";1
2006507;16;K03636;"O-Ring; 62 x 2";1
2006507;17;K03852;"Rillenkugellager; 6000-2BRS C3";1
2006507;18;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2006507;19;K03588;"Sicherungsring; SW 10";1
2006507;20;K06972;"Rillenkugellager + Lagerhülse; montiert";1
2006507;21;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2006507;22;K04172;"Öl; 80ml";1
2006507;23;K04886A;"Kohlebürste UX1; 2412";2
2006507;24;K03635;"Wellendichtring; 25x42x7 - BA";1
2006507;25;KK200;Verpackungskosten;1
2006508;1;K03969B;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2006508;2;KK001;Kleinteile;1
2006508;3;K04110;"Geräteschalter MINI; ohne Drehzahlregelung";1
2006508;4;KK060;Arbeitseinheit Reparatur (= 30Min);4
2006508;5;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006508;6;K04457;Schweißschuh MM, 67.01xx, m Halter,  Ø32 x Ø20 x 36 mm unbearb.;1
2006509;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2006509;2;KK001;Kleinteile;1
2006509;3;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006510;1;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";1
2006510;2;KK060;Arbeitseinheit Reparatur (= 30Min);6
2006510;3;KK001;Kleinteile;1
2006510;4;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006510;5;K04234;"Heizung; Keramik, 2300W, 230V, MEG-23";1
2006510;6;K03701;"Axialrillenkugellager; 51305";1
2006510;7;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2006510;8;K04172;"Öl; 80ml";1
2006510;9;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006510;10;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2006510;11;K02648;"Lüfterrad - komplett; Antrieb DB, WX2Mu";1
2006510;12;KK200;Verpackungskosten;1
2006511;1;K04688;"Extruderschweißgerät; MAK-40-B, 230 V, mN";1
2006511;2;KK001;Kleinteile;1
2006511;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006511;4;KK060;Arbeitseinheit Reparatur (= 30Min);2
2006512;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006512;2;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006512;3;KK001;Kleinteile;1
2006512;4;K06766;Gleichrichter Powerbox;1
2006512;5;K01017;"Gummischukostecker; Pico UK UKR U5R U7R U8R E5 (A)";1
2006512;6;KK200;Verpackungskosten;1
2006513;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006513;2;KK001;Kleinteile;1
2006513;3;K03626;"Verschlußkappe; Gerätedose";1
2006513;4;K03623;"Einbaudose kompl.; Munsch konfektioniert";1
2006513;5;K05492;"Frequenzumrichter  kompl. ;  Austausch";1
2006513;6;K05442;"Distanzhülse; Id4,3 x Ad8 x 7, Ms";2
2006513;7;K05377;"Federdrahtbügel; für Kabelbaum FU";1
2006513;8;K05406;Kurzschlussverbindung;4
2006513;9;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006514;1;K04680;"Extruderschweißgerät; MAK-25, 230 V, mN";1
2006514;2;KK001;Kleinteile;1
2006514;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006514;4;K05544;"Rillenkugellager; 6005 2RS";1
2006514;5;K05574;"Flansch;";1
2006514;6;K04172;"Öl; 80ml";1
2006514;7;K03635;"Wellendichtring; 25x42x7 - BA";1
2006514;8;K03852;"Rillenkugellager; 6000-2BRS C3";2
2006514;9;K03832;"Rillenkugellager; 608 BRS";2
2006514;10;K03831;"Rillenkugellager; 6000 BRS";1
2006514;11;K03839;"Sicherungsring; A14";1
2006514;12;K05585;"Geflechtschlauch; 10 bis 20mm";35
2006514;13;K03636;"O-Ring; 62 x 2";1
2006514;14;K03638;"Wellendichtring; 10x19x7 Viton, Form A";1
2006514;15;K03640;"Dichtring; 4,5 x 7 x 1  U-Seal Standard";3
2006514;16;K05682;"Acryl-Glasseidenschlauch; Id5, natur, 150m Spule";15
2006514;17;K03588;"Sicherungsring; SW 10";1
2006514;18;K03348;"Verbindungsleitung; WX2PBMu-WX2Mu , orange";1
2006514;19;K04234;"Heizung; Keramik, 2300W, 230V, MEG-23";1
2006514;20;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006513;10;K03604;EMV-Filter 230V;1
2006513;11;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006515;1;K03969C;"Extruderschweißg.  MM-Xtruder; 230 V, mN";1
2006515;2;KK060;Arbeitseinheit Reparatur (= 30Min);6
2006515;3;KK001;Kleinteile;1
2006515;4;K03892;"Griffschale - links; Spritzgussteil         MM";1
2006515;5;K07286;"Halter-Motorlüfter; MM, 30mm";2
2006515;6;K07287;"Runddichtring; 55  x 3";1
2006515;7;K03964;"Motoreinheit, 230V; Vorwärmung                  MM";1
2006515;8;K04808B;"Regler f. Masse/Luft; 230 V / 250W mit MotorLP MM";1
2006515;9;K04786;"Schaltgehäuse-Deckel; eloxiert, mN     MM";1
2006515;10;K04259;"Frontfolie Display; für Regler  MM";1
2006515;11;K04135;"Kabel vorkonfektioniert; 230V 3x1,5mm² 5m lg.        MM";1
2006515;12;K04258;"Frontfolie; Tasten für Regler MM";1
2006515;13;K04719;"Schaltgehäuse-Unterteil; Schwarz mit feiner Struktur MM";1
2006515;14;K07292;"Axiallüfter; 40 x 40 x 28 MM";2
2006515;15;K04737;"Gummi-Metall-Element; T-Flex Q4";4
2006515;16;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006515;17;K02669;"Axialrillenkugellager; 51203";1
2006515;18;K05999;"Sicherungsring; A   17 x 1";1
2006515;19;K05539;"Einzugshülse V; MM";1
2006515;20;K05538;"Schneidkopf 18-9; MM";1
2006515;21;KK200;Verpackungskosten;1
2006516;1;K02799B;"Extruderschweißgerät MA-25; 230 V, EO-H";1
2006516;2;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006516;3;K02954;"Kohlen zu Electron 230V; ""abschaltbar""";1
2006516;4;K02669;"Axialrillenkugellager; 51203";1
2006516;5;K02670;"Rillenkugellager; 6003-2RS1";1
2006516;6;K03348;"Verbindungsleitung; WX2PBMu-WX2Mu , orange";1
2006516;7;K01203;"Schieber schwarz; 5612 A";1
2006516;8;K01081;"Filter; H 5519/5619/5719/3419/11919";1
2006516;9;K02496;Gummiring ohne Noppen;1
2006516;10;K02205;"Staubschutzkappe; U1231";1
2006516;11;K03406;"Kabelverschraubung; PG 16, Klemmbacken";1
2006516;12;K02500;"Turbinengehäuse-Oberteil; komplett";1
2006516;13;KK001;Kleinteile;1
2006516;14;K00218;"Kugellager 626 2RS;";2
2006516;15;K04172;"Öl; 80ml";1
2006516;16;K02203;"Luftanschluß; Winkel Einschraubst. 3/8""/10";1
2006516;17;K02965;"Dichtring; MA/E-25 u. 25-S";1
2006516;18;KK200;Verpackungskosten;1
2006517;1;K02782A;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006517;2;KK060;Arbeitseinheit Reparatur (= 30Min);3
2006517;3;KK001;Kleinteile;1
2006517;4;K05492;"Frequenzumrichter  kompl. ;  Austausch";1
2006517;5;KK200;Verpackungskosten;1
2006518;1;K02782B;"Powerbox WX2PBMu, 230V; mit EMV-Filter";1
2006518;2;KK001;Kleinteile;1
2006518;3;KK060;Arbeitseinheit Reparatur (= 30Min);1
2006519;1;K04680A;"Extruderschweißgerät; MAK-25, 230 V, mN, dGr";1
2006519;2;KK001;Kleinteile;1
2006519;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006519;4;K02669;"Axialrillenkugellager; 51203";1
2006519;5;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006519;6;K02965;"Dichtring; MA/E-25 u. 25-S";1
2006519;7;K07276;"Halterung; MAK 18/25, K-RHP, MEG-oben";1
2006519;8;K03067;"Druckhebel 1/1-1/R; MA/E-25 u. 25-S";1
2006519;9;K04172;"Öl; 80ml";1
2006519;10;KK060;Arbeitseinheit Reparatur (= 30Min);6
2006520;1;K04692;"Extruderschweißgerät; MAK-58-D, 230 V, mN, S";1
2006520;2;KK001;Kleinteile;1
2006520;3;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006520;4;K03701;"Axialrillenkugellager; 51305";1
2006520;5;K03702;"Rillenkugellager; 6005 2RS C3 FT150";1
2006520;6;K02355;"Kohlebürste; EBM13/EBL21SKE, 6,4x16x18";2
2006520;7;K03068;"Druckhebel 2/1-1/R; MA/E-40 u. 60";1
2006520;8;K04172;"Öl; 80ml";1
2006520;9;K02125;"Kompressionsdüse; MA/E-60";1
2006520;10;KK060;Arbeitseinheit Reparatur (= 30Min);7
2006520;11;K02432;"Schutzkappe für Schutzschalter EBM13;";1
2006521;1;K01715;Extruder Welding Machine U8A 230 Volt;1
2006521;2;KK001;"Sundry supplies;";1
2006521;3;K02431;"Overload protection switch; 8,5A";1
2006521;4;K01660;"Carbon H 17; 230 V 5502/5602";2
2006521;5;K01081;Filter H 5519/5619/5719/3419/11919;1
2006521;6;K01203;Air baffle 5612 A;1
2006521;7;K00568;Flush bearing 20 x 26 x 32 x 25;1
2006521;8;K00537;Axial ball bearing 51105;1
2006521;9;K00670;Mass temperature sensor UK UKR U7R U8R (A);1
2006521;10;KK060;Unit of work (= 0.5h);6
2006522;1;K04676;"Extruderschweißgerät; MAK-18, 230 V, mN";1
2006522;2;KK001;Kleinteile;1
2006522;3;K04785;"Kabelklammer, Polyethylen; Größe 4";1
2006522;4;K04232;"Elektronikeinheit; 230V, MEG-23";1
2006522;5;K02669;"Axialrillenkugellager; 51203";1
2006522;6;K04361;"Rillenkugellager; 6003 2RS C3 FT150";1
2006522;7;K07276;"Halterung; MAK 18/25, K-RHP, MEG-oben";1
2006522;8;K02696;"Vorwärmdüse 20; MA/E-25 u. 25-S ,UkR,SkR, MAK18/25";1
2006522;9;K02965;"Dichtring; MA/E-25 u. 25-S";1
2006522;10;K04886A;"Kohlebürste UX1; 2412";2
2006522;11;K04172;"Öl; 80ml";1
2006522;12;KK060;Arbeitseinheit Reparatur (= 30Min);6
2006523;1;K04680;"Portable Extruder Welding Gun; MAK-25, 230 V, mN";1
2006523;2;KK001;"Sundry supplies;";1
2006523;3;K04785;Rod Guide;1
2006523;4;K04234;Heating element, 2300W, 230V, MEG-23;1
2006523;5;K03067;Pressure lever 1/1-1/R MA/E-25 u. 25-S;1
2006523;6;K02669;Axial ball bearing 51203;1
